review_id,text,aspect,sentiment,aspect_id,sentiment_id,complexity
2440,খাবারের মান নিম্নমানের।,food_quality,negative,2,0,simple
3815,এখানকার খাবার খুবই বিরক্তিকর।,food_quality,negative,2,0,simple
391,খাবার মোটামুটি হলেও অন্য কিছু চমৎকার ছিল।,food_quality,neutral,2,1,medium
2249,বুকিং করে দ্বিতীয়বার গিয়েছি এবং আবহাওয়া ঠিকঠাক ছিল।,ambiance,positive,0,2,complex
3409,রাশ আওয়ার থাকা সত্ত্বেও সব মিলিয়ে সাজসজ্জা চমৎপ্রদ লেগেছে।,ambiance,positive,0,2,medium
1312,ওয়েটারের ব্যবহার ছিল খারাপ।,service,negative,4,0,simple
2933,খুবই অসন্তোষজনক রান্না ছিল,food_quality,negative,2,0,simple
1259,"অনেকদিন পর গিয়েছিলাম, দাম ভালো।",price,positive,3,2,medium
1081,সবকিছু স্বাভাবিক মানের হলেও রান্না খুব একটা মন্দ ছিল না।,food_quality,positive,2,2,complex
1420,তাজা উপকরণ ব্যবহার এবং কর্মচারীদের চমৎকার ব্যবহারে অভিজ্ঞতা খুব ভালো ছিল।,service,positive,4,2,medium
3604,প্রচুর ভিড় থাকা সত্ত্বেও প্রতিটি পদ ছিল উপভোগ্য।,food_quality,positive,2,2,medium
3416,সবকিছু স্বাভাবিক মানের হলেও ওয়েটারের ব্যবহার ছিল আশানুরূপ।,service,neutral,4,1,complex
301,স্বাদ মানসম্মত ছিল এবং অন্য সবকিছুই বেশ চমৎকার।,food_quality,neutral,2,1,medium
510,"খাবারের পদ পর্যাপ্ত ছিল না, তবে অন্য সব ঠিকঠাক ছিল।",food_quality,negative,2,0,medium
646,পরিবেশন ঠিকঠাক ছিল এবং খরচও বেশ সাশ্রয়ী।,service,neutral,4,1,mixed
2700,অনেকদিন পর গিয়েছিলাম এবং অভিজ্ঞ শেফ থাকায় ওয়েটারের ব্যবহারও মনোরম ছিল,service,positive,4,2,complex
1545,"অভিজ্ঞ শেফ থাকলেও ব্যবহার ছিল অপ্রীতিকর, যা স্রেফ টাকার অপচয়।",service,negative,4,0,complex
901,সাজসজ্জা ভালো না হলেও অন্য সবকিছু সুন্দর ছিল।,ambiance,negative,0,0,medium
1559,"দাম ছিল বিরক্তিকর, স্রেফ টাকার অপচয়।",price,negative,3,0,medium
2122,প্রশংসনীয় সাজসজ্জা পেয়েছি।,ambiance,positive,0,2,simple
271,পরিবেশ নিরস এবং খাবারের মানও গড়পড়তা।,ambiance,negative,0,0,mixed
438,রাশ আওয়ার হওয়ায় খাবারের মান নিম্নমানের ছিল।,service,negative,4,0,medium
2812,কর্মচারীর ব্যবহার বা দক্ষতা প্রশংসনীয় ছিল,service,positive,4,2,simple
69,"যদিও স্বাভাবিক মানের, তবুও পরিবেশ মোটামুটি খারাপ।",ambiance,negative,0,0,complex
3449,আলোকসজ্জা সাধারণ হলেও বিল বা খরচ ছিল গ্রহণযোগ্য,ambiance,neutral,0,1,mixed
1099,"রিভিউ দেখে গিয়েছিলাম, কিন্তু খাবারের মান অসন্তোষজনক ছিল।",food_quality,negative,2,0,medium
2637,অনেক প্রত্যাশা নিয়ে গিয়েছিলাম কিন্তু খাবার ছিল অসন্তোষজনক,food_quality,negative,2,0,medium
2010,"অভিজ্ঞ শেফ আছে বলে মনে হয়, তাই আমাদের অভিজ্ঞতায় খরচটা গ্রহণযোগ্য ছিল।",price,positive,3,2,complex
2120,পরিবেশটা খারাপ।,ambiance,negative,0,0,simple
187,"চমৎপ্রদ টাকা, তবে অন্য কিছু মোটামুটি।",price,positive,3,2,medium
478,"আশা করেছিলাম ভালো হবে, কিন্তু সেবার মান ছিল খুবই নিম্নমানের।",service,negative,4,0,medium
2556,"শুক্রবার সন্ধ্যায় গিয়েছিলাম, সবকিছু আশানুরূপ ছিল এবং বিলও সাধারণ ছিল।",price,neutral,3,1,complex
1124,খাবারের মূল্য অনেক বেশি বা অসামঞ্জস্যপূর্ণ।,price,negative,3,0,simple
731,কর্মচারীরা অভিজ্ঞ হওয়ায় সব মিলিয়ে পরিচ্ছন্নতা উপভোগ্য লেগেছে।,cleanliness,positive,1,2,medium
938,খাবারের স্বাদ খুবই নিম্নমানের।,food_quality,negative,2,0,simple
895,"অনেকদিন পর গেলাম, পরিস্থিতি অবিশ্বাস্য রকম ভালো ছিল এবং সহজেই বসার জায়গা পেয়েছি।",ambiance,positive,0,2,complex
3420,অভিজ্ঞ শেফ থাকা সত্ত্বেও সব মিলিয়ে সেবার মান গড়পড়তা লেগেছে,service,neutral,4,1,medium
3291,"স্বচ্ছতা চমৎকার ছিল, কিন্তু ব্যবহার মোটামুটি।",cleanliness,positive,1,2,mixed
2351,আমরা দাম অসন্তোষজনক পেয়েছি এবং সরাসরি চলে গিয়েছিলাম।,price,negative,3,0,medium
100,বিলের পরিমাণ অনেক বেশি ছিল এবং খাবার আসতেও প্রচুর সময় লেগেছে।,price,neutral,3,1,medium
1026,"অনেকদিন পর গেলাম, খাবার বেশ সুস্বাদু ছিল।",food_quality,positive,2,2,medium
34,"যদিও আশানুরূপ, তবুও ব্যবহার মাঝারি।",service,neutral,4,1,complex
3593,সার্ভিস বা সেবার মান খুবই দুর্বল ছিল।,service,negative,4,0,simple
2749,তাজা উপকরণ ব্যবহার করা সত্ত্বেও সব মিলিয়ে ওখানকার পরিস্থিতি নিম্নমানের লেগেছে,ambiance,negative,0,0,medium
350,টাকা চলনসই।,price,neutral,3,1,simple
2726,ওয়েটারের ব্যবহার ছিল বিরক্তিকর,service,negative,4,0,simple
