review_id,text,aspect,sentiment,aspect_id,sentiment_id,original_text,is_adversarial,complexity
48,"প্রথমবার গিয়েছিলাম, সেখানকার পরিষ্কার-পরিচ্ছন্নতা মন কেড়েছে।",cleanliness,positive,1,2,,,medium
3812,রান্না ঠিকমতো না হলেও সব মিলিয়ে ওখানকার পরিবেশ ভালো লেগেছে।,ambiance,positive,0,2,,,medium
276,"বন্ধুদের সাথে গিয়েছিলাম, খরচ বেশ সন্তোষজনক ছিল।",price,positive,3,2,,,medium
2406,খরচ সামঞ্জস্যপূর্ণ নয় এবং সার্ভিসও বাজে।,price,negative,3,0,,,mixed
918,কর্মচারীদের ব্যবহার সুন্দর হলেও অন্য সবকিছু অপর্যাপ্ত ছিল।,service,positive,4,2,,,medium
3198,সাজসজ্জা খুব একটা ভালো ছিল না।,ambiance,negative,0,0,,,simple
822,"বুকিং করে গেলেও খাবারের স্বাদ একদমই ভালো ছিল না, শুধু সময়ের অপচয়।",food_quality,negative,2,0,,,complex
2480,স্বাদ গ্রহণযোগ্য ছিল তাই আবার যাওয়ার ইচ্ছা আছে,food_quality,positive,2,2,,,medium
14,বাজে সার্ভিস ছিল।,service,negative,4,0,,,simple
1373,"দ্বিতীয়বার গিয়েছি, খাবার চমৎকার ছিল।",food_quality,positive,2,2,,,medium
114,"খাবার চমৎপ্রদ ছিল, অনেকদিন পর গিয়েছিলাম।",food_quality,positive,2,2,,,medium
547,আলোর ব্যবস্থা সন্তোষজনক ছিল না।,ambiance,negative,0,0,,,simple
2765,অভিজ্ঞ শেফ থাকা সত্ত্বেও সব মিলিয়ে ওখানকার পরিচ্ছন্নতা ছিল বিরক্তিকর,cleanliness,negative,1,0,,,medium
adv_715_449,স্বাদ খাবারের একদমই বিস্বাদ ছিল।,food_quality,negative,2,0,খাবারের স্বাদ একদমই বিস্বাদ ছিল।,TRUE,
3181,আশা করেছিলাম ভালো হবে কিন্তু খাবারের প্রতিটি পদ ছিল মন্দ,food_quality,negative,2,0,,,medium
2973,ব্যবহার বা আচরণ গড়পড়তা ছিল।,service,neutral,4,1,,,simple
1717,এখানকার ডিশগুলো বেশ উপভোগ্য।,food_quality,positive,2,2,,,simple
2667,"টাকার অপচয়, কারণ খাবারের দাম অনুযায়ী মান খুব খারাপ।",price,negative,3,0,,,medium
3129,নতুন রেস্তোরাঁ হওয়ায় আমাদের অভিজ্ঞতায় দাম বা খরচ সাশ্রয়ী মনে হয়েছে।,price,positive,3,2,,,complex
3545,অভিজ্ঞ শেফ থাকায় সব মিলিয়ে খাবারের মান ছিল উপভোগ্য।,food_quality,positive,2,2,,,medium
adv_359_236,"বুকিং করে গিয়েছিলাম, এবং ওয়েটারের ব্যবহার চলনসই ছিল।",service,neutral,4,1,"বুকিং করে গিয়েছিলাম, খাবার এবং ওয়েটারের ব্যবহার চলনসই ছিল।",TRUE,
adv_427_416,দাম অতিরিক্ত বেশি সব খরচটা বিরক্তিকর লেগেছে।,price,negative,3,0,দাম অতিরিক্ত বেশি হওয়ায় সব মিলিয়ে খরচটা বিরক্তিকর লেগেছে।,TRUE,
3266,পরিস্থিতি নিম্নমানের এবং পরিচ্ছন্নও অসন্তোষজনক।,ambiance,negative,0,0,,,mixed
adv_1692_358,এখানকার একদমই পর্যাপ্ত নয়।,food_quality,negative,2,0,এখানকার স্বাদ একদমই পর্যাপ্ত নয়।,TRUE,
adv_2263_135,বা বিলের পরিমাণ বা খরচ বেশ সাশ্রয়ী ও উপভোগ্য ছিল,price,positive,3,2,বিলের পরিমাণ বা খরচ বেশ সাশ্রয়ী ও উপভোগ্য ছিল,TRUE,
3899,আলোকসজ্জা খুবই সাধারণ মানের ছিল,ambiance,neutral,0,1,,,simple
2935,রাশ আওয়ার থাকা সত্ত্বেও সব মিলিয়ে খাবার ছিল মজাদার,food_quality,positive,2,2,,,medium
1619,খাবারের মান মনোরম হলেও অন্য সবকিছু ছিল সাধারণ মানের।,food_quality,positive,2,2,,,medium
3461,নতুন রেস্তোরাঁ হওয়ায় আমাদের অভিজ্ঞতায় সেবার মান গ্রহণযোগ্য ছিল।,service,positive,4,2,,,complex
3832,এটি আরও ভালো হতে পারত তবে ওয়েটারের ব্যবহার সুন্দর ছিল।,service,positive,4,2,,,complex
1902,সবকিছু চলনসই এবং খাবারের মান গড়পড়তা ছিল।,food_quality,neutral,2,1,,,medium
2127,"বিল সন্তোষজনক ছিল, প্রথমবার গিয়েছিলাম।",price,positive,3,2,,,medium
adv_2790_349,"আমরা পেয়েছি, ঠিকঠাক ডিশ তবে খাবার আসতে অনেক সময় লেগেছে।",food_quality,neutral,2,1,"আমরা ডিশ ঠিকঠাক পেয়েছি, তবে খাবার আসতে অনেক সময় লেগেছে।",TRUE,
836,সার্ভিস বেশ সাধারণ মানের ছিল।,service,neutral,4,1,,,simple
adv_1877_311,"পদটি সবাইকে ছিল, উপভোগ্য রেকমেন্ড করবো।",food_quality,positive,2,2,"পদটি উপভোগ্য ছিল, সবাইকে রেকমেন্ড করবো।",TRUE,
627,"সার্ভিস খারাপ ছিল, তাই আমি আর সেখানে যাব না।",service,negative,4,0,,,medium
3787,দামের পরিমাণ গ্রহণযোগ্য হলেও অন্য সবকিছু ছিল বেশ দুর্বল।,price,positive,3,2,,,medium
adv_1034_15,"সব ছিল। ডিশ বিস্বাদ লেগেছে, রাশ আওয়ার মিলিয়ে",food_quality,negative,2,0,"সব মিলিয়ে ডিশ বিস্বাদ লেগেছে, রাশ আওয়ার ছিল।",TRUE,
2885,ওয়েটারের ব্যবহার সুন্দর ছিল এবং অন্য সবকিছু ঠিকঠাক ছিল,service,positive,4,2,,,medium
3556,বিলের পরিমাণ সাধারণ ছিল এবং পরিচ্ছন্নতা ছিল চলনসই।,price,neutral,3,1,,,mixed
1946,পরিবেশ প্রশংসনীয় ছিল।,ambiance,positive,0,2,,,simple
2187,এখানকার পদ বাজে।,food_quality,negative,2,0,,,simple
adv_1588_49,খাবার আসতে দেরি হলেও পরিবেশন পদ্ধতি প্রশংসনীয়,service,positive,4,2,খাবার আসতে দেরি হলেও পরিবেশন পদ্ধতি প্রশংসনীয় ছিল।,TRUE,
