review_id,text,aspect,sentiment,complexity
1003,খরচ আমাদের প্রত্যাশা অনুযায়ী ছিল।,price,neutral,simple
1004,এখানে ব্যবহার গ্রহণযোগ্য।,service,positive,simple
1005,খাবারের স্বাদ বেশ সুন্দর।,food_quality,positive,simple
1006,"খাবারের পরিমাণ কম এবং সার্ভিস বাজে ছিল, অথচ অনেক প্রত্যাশা ছিল।",service,negative,complex
1007,"পরিবেশ চমৎকার ছিল, সবাইকে যাওয়ার পরামর্শ দেব।",ambiance,positive,medium
1008,আলোর ব্যবস্থা খুব বাজে ছিল।,ambiance,negative,simple
1009,"প্রথমবার গিয়েছিলাম এবং বিল সাশ্রয়ী ছিল, তবে দ্রুত চলে আসতে হয়েছে।",price,positive,complex
1010,এখানকার ডিশগুলো গ্রহণযোগ্য মানের।,food_quality,positive,simple
1011,দাম অনুযায়ী মান নিম্নমানের হলেও অন্য সবকিছু ঠিকঠাক ছিল।,price,negative,medium
1012,"দ্বিতীয়বার গিয়েছি, রান্না সত্যিই প্রশংসনীয়।",food_quality,positive,medium
1013,তাজা উপকরণ ব্যবহারের পাশাপাশি পরিবেশও চমৎকার ছিল।,ambiance,positive,medium
1014,কর্মচারীরা অভিজ্ঞ এবং খাবারের স্বাদও বেশ ভালো ছিল।,food_quality,positive,complex
1015,"স্বাদ আরও ভালো হতে পারত, এটি একেবারেই গ্রহণযোগ্য ছিল না।",food_quality,negative,complex
1016,চমৎকার পরিচ্ছন্নতা বজায় রাখা হয়েছে।,cleanliness,positive,simple
1017,পরিবেশন পদ্ধতি মনোরম ছিল এবং আমাদের বেশিক্ষণ অপেক্ষা করতে হয়নি।,service,positive,medium
1018,খাবারের মান খুবই বাজে।,food_quality,negative,simple
1019,খরচ অনুযায়ী মান বেশ খারাপ ছিল।,price,negative,simple
1020,দাম বেশি হলেও খাবারের মান চমৎকার এবং অভিজ্ঞতাও দারুণ।,price,positive,complex
1021,রান্না বাজে হলেও অন্য সবকিছু পর্যাপ্ত ছিল।,food_quality,negative,medium
1022,পরিবেশন পদ্ধতি প্রশংসনীয় ছিল।,service,positive,simple
1023,রাশ আওয়ার হওয়ায় পরিবেশ পর্যাপ্ত বা আরামদায়ক ছিল না।,ambiance,negative,medium
1024,খাবার আসতে দেরি এবং হতাশাজনক দামের কারণে সময় নষ্ট হয়েছে।,price,negative,complex
1025,"দ্বিতীয়বার গিয়েছি, খাবারের পদগুলো ভালো ছিল।",food_quality,positive,medium
1026,"অনেকদিন পর গেলাম, খাবার বেশ সুস্বাদু ছিল।",food_quality,positive,medium
1027,সহজেই বসার জায়গা পেলেও পরিস্থিতি খারাপ থাকায় সময় নষ্ট হয়েছে।,ambiance,negative,complex
1028,সাজসজ্জা চমৎকার হলেও অন্য সবকিছু ছিল সাধারণ।,ambiance,positive,medium
1029,খাবার মনোরম হলেও পরিবেশ ছিল কেবল গ্রহণযোগ্য মানের।,food_quality,positive,mixed
1030,"আশা করেছিলাম ভালো হবে, কিন্তু স্বাদ ছিল বিরক্তিকর।",food_quality,negative,medium
1031,খাবার আসতে দেরি এবং ডিশ নিম্নমানের হওয়ায় হতাশ হয়েছি।,food_quality,negative,complex
1032,খরচ সাশ্রয়ী ও চমৎকার ছিল।,price,positive,simple
1033,"রিভিউ দেখে গিয়েছিলাম, কিন্তু খাবারের স্বাদ ছিল নিরস।",food_quality,negative,medium
1034,খাবার পর্যাপ্ত ছিল এবং আমরা দ্রুত খেয়ে চলে এসেছিলাম।,food_quality,neutral,medium
1035,রাশ আওয়ার হওয়ায় সেবার মান খুবই নিম্নমানের ছিল।,service,negative,medium
1036,এখানকার পরিবেশ বেশ চমৎকার।,ambiance,positive,simple
1037,সহজেই বসার জায়গা পেলেও পরিস্থিতি ছিল অসন্তোষজনক।,ambiance,negative,complex
1038,খাবারের পদ প্রশংসনীয় হলেও অন্য সবকিছু ছিল চলনসই।,food_quality,positive,medium
1039,পরিচ্ছন্নতা দারুণ ছিল এবং আমরা দ্রুত খেয়ে চলে এসেছি।,cleanliness,positive,medium
1040,"দ্বিতীয়বার গিয়েছি, রান্নার মান বেশ ভালো ছিল।",food_quality,positive,medium
